Location,Year,WeekNum,avg_price,median_price,std_price,years_count,avg_norm,risk_norm,HighPriceScore,Label,conf_score,Confidence
Tissamaharama,2014,50,36.0,36.0,52.692276,1,0.093125,0.811331,0.239784,WEAK,59.138262,Medium
Tissamaharama,2014,51,36.0,36.0,41.602088,1,0.093125,0.64057,0.239784,WEAK,65.968724,Medium
Tissamaharama,2014,52,36.0,36.0,42.987329,1,0.093125,0.661899,0.239784,WEAK,65.115553,Medium
Tissamaharama,2015,1,36.0,36.0,45.249464,1,0.093125,0.69673,0.239784,WEAK,63.7223,Medium
Tissamaharama,2015,2,36.0,36.0,64.945456,1,0.093125,1.0,0.239784,WEAK,51.59151,Medium
Tissamaharama,2015,3,36.0,36.0,36.771389,1,0.093125,0.566189,0.239784,WEAK,68.943959,Medium
Tissamaharama,2015,4,36.0,36.0,36.422293,1,0.093125,0.560814,0.239784,WEAK,69.158968,Medium
Tissamaharama,2015,5,36.0,36.0,36.884363,1,0.093125,0.567928,0.239784,WEAK,68.874378,Medium
Tissamaharama,2015,6,31.0,31.0,32.336221,1,0.073884,0.497898,0.134014,WEAK,70.521147,High
Tissamaharama,2015,7,31.0,31.0,35.080362,1,0.073884,0.540151,0.134014,WEAK,68.831027,Medium
Tissamaharama,2015,8,31.0,31.0,37.500691,1,0.073884,0.577418,0.134014,WEAK,67.340343,Medium
Tissamaharama,2015,9,31.0,31.0,36.209532,1,0.073884,0.557538,0.134014,WEAK,68.135569,Medium
Tissamaharama,2015,10,31.0,31.0,38.221742,1,0.073884,0.588521,0.134014,WEAK,66.896246,Medium
Tissamaharama,2015,11,31.0,31.0,42.239152,1,0.073884,0.650379,0.134014,WEAK,64.421918,Medium
Tissamaharama,2015,12,31.0,31.0,47.680285,1,0.073884,0.734159,0.134014,WEAK,61.070716,Medium
Tissamaharama,2015,13,32.5,32.5,48.404019,1,0.079656,0.745303,0.174679,WEAK,60.971298,Medium
Tissamaharama,2015,14,32.5,32.5,48.880999,1,0.079656,0.752647,0.174679,WEAK,60.677526,Medium
Tissamaharama,2015,15,32.5,32.5,49.206783,1,0.079656,0.757663,0.174679,WEAK,60.476875,Medium
Tissamaharama,2015,16,32.5,32.5,48.546775,1,0.079656,0.747501,0.174679,WEAK,60.883375,Medium
Tissamaharama,2015,17,32.5,32.5,52.392241,1,0.079656,0.806711,0.174679,WEAK,58.514947,Medium
Tissamaharama,2015,18,32.5,32.5,52.636059,1,0.079656,0.810466,0.174679,WEAK,58.364779,Medium
Tissamaharama,2015,19,32.5,32.5,50.964649,1,0.079656,0.78473,0.174679,WEAK,59.394203,Medium
Tissamaharama,2015,20,32.5,32.5,51.125491,1,0.079656,0.787207,0.174679,WEAK,59.29514,Medium
Tissamaharama,2015,21,32.5,32.5,50.721642,1,0.079656,0.780988,0.174679,WEAK,59.543871,Medium
Tissamaharama,2015,22,32.5,32.5,50.577091,1,0.079656,0.778763,0.174679,WEAK,59.632901,Medium
Tissamaharama,2015,23,32.5,32.5,51.480678,1,0.079656,0.792676,0.174679,WEAK,59.07638,Medium
Tissamaharama,2015,24,32.5,32.5,51.075403,1,0.079656,0.786435,0.174679,WEAK,59.32599,Medium
Tissamaharama,2015,25,32.5,32.5,52.782679,1,0.079656,0.812723,0.174679,WEAK,58.274476,Medium
Tissamaharama,2015,26,32.5,32.5,51.32404,1,0.079656,0.790264,0.174679,WEAK,59.172854,Medium
Tissamaharama,2015,27,37.5,37.5,51.061201,1,0.098897,0.786217,0.272436,WEAK,60.489174,Medium
Tissamaharama,2015,28,37.5,37.5,47.904634,1,0.098897,0.737613,0.272436,WEAK,62.433308,Medium
Tissamaharama,2015,29,37.5,37.5,47.927587,1,0.098897,0.737967,0.272436,WEAK,62.419172,Medium
Tissamaharama,2015,30,37.5,37.5,47.530242,1,0.098897,0.731849,0.272436,WEAK,62.663897,Medium
Tissamaharama,2015,31,37.5,37.5,47.241898,1,0.098897,0.727409,0.272436,WEAK,62.841489,Medium
Tissamaharama,2015,32,37.5,37.5,47.931896,1,0.098897,0.738033,0.272436,WEAK,62.416518,Medium
Tissamaharama,2015,33,37.5,37.5,47.95759,1,0.098897,0.738429,0.272436,WEAK,62.400693,Medium
Tissamaharama,2015,34,37.5,37.5,46.053871,1,0.098897,0.709116,0.272436,WEAK,63.573196,Medium
Tissamaharama,2015,35,37.5,37.5,49.561663,1,0.098897,0.763127,0.272436,WEAK,61.412742,Medium
Tissamaharama,2015,36,33.5,33.5,48.929404,1,0.083504,0.753392,0.191306,WEAK,60.878601,Medium
Tissamaharama,2015,37,33.5,33.5,48.073377,1,0.083504,0.740212,0.191306,WEAK,61.405829,Medium
Tissamaharama,2015,38,30.0,30.0,48.688908,1,0.070036,0.749689,0.092949,WEAK,60.218616,Medium
Tissamaharama,2015,39,33.5,33.5,48.161409,1,0.083504,0.741567,0.191306,WEAK,61.35161,Medium
Tissamaharama,2015,40,33.5,33.5,49.012869,1,0.083504,0.754677,0.191306,WEAK,60.827195,Medium
Tissamaharama,2015,41,37.5,37.5,53.96399,1,0.098897,0.830912,0.272436,WEAK,58.701342,Medium
Tissamaharama,2015,42,37.5,37.5,54.011513,1,0.098897,0.831644,0.272436,WEAK,58.672073,Medium
Tissamaharama,2015,43,37.5,37.5,53.76978,1,0.098897,0.827922,0.272436,WEAK,58.820957,Medium
Tissamaharama,2015,44,37.5,37.5,53.491043,1,0.098897,0.82363,0.272436,WEAK,58.992632,Medium
Tissamaharama,2015,45,40.0,40.0,53.49309,1,0.108517,0.823662,0.301683,WEAK,59.56859,Medium
Tissamaharama,2015,46,37.5,37.5,53.523334,1,0.098897,0.824127,0.272436,WEAK,58.972743,Medium
Tissamaharama,2015,47,37.5,37.5,53.301783,1,0.098897,0.820716,0.272436,WEAK,59.109197,Medium
Tissamaharama,2015,48,50.0,50.0,52.792462,1,0.146998,0.812874,0.46855,MODERATE,62.308984,Medium
Tissamaharama,2015,49,45.0,45.0,52.60753,1,0.127758,0.810026,0.384615,MODERATE,61.268446,Medium
Tissamaharama,2015,50,45.0,45.0,52.692276,1,0.127758,0.811331,0.384615,MODERATE,61.21625,Medium
Tissamaharama,2015,51,45.0,45.0,41.602088,1,0.127758,0.64057,0.384615,MODERATE,68.046713,Medium
Tissamaharama,2015,52,45.0,45.0,42.987329,1,0.127758,0.661899,0.384615,MODERATE,67.193541,Medium
Tissamaharama,2016,1,45.0,45.0,45.249464,1,0.127758,0.69673,0.384615,MODERATE,65.800289,Medium
Tissamaharama,2016,2,45.0,45.0,64.945456,1,0.127758,1.0,0.384615,MODERATE,53.669499,Medium
Tissamaharama,2016,3,45.0,45.0,36.771389,1,0.127758,0.566189,0.384615,MODERATE,71.021948,High
Tissamaharama,2016,4,45.0,45.0,36.422293,1,0.127758,0.560814,0.384615,MODERATE,71.236956,High
Tissamaharama,2016,5,59.686905,59.686905,36.884363,1,0.184275,0.567928,0.564904,MODERATE,74.343391,High
Tissamaharama,2016,6,64.588286,64.588286,32.336221,1,0.203136,0.497898,0.625,MODERATE,78.276267,High
Tissamaharama,2016,7,60.264111,60.264111,35.080362,1,0.186496,0.540151,0.571314,MODERATE,75.587748,High
Tissamaharama,2016,8,59.083889,59.083889,37.500691,1,0.181954,0.577418,0.557292,MODERATE,73.824565,High
Tissamaharama,2016,9,56.817576,56.817576,36.209532,1,0.173233,0.557538,0.526643,MODERATE,74.096528,High
Tissamaharama,2016,10,40.0,40.0,38.221742,1,0.108517,0.588521,0.301683,WEAK,68.974235,Medium
Tissamaharama,2016,11,40.0,40.0,42.239152,1,0.108517,0.650379,0.301683,WEAK,66.499907,Medium
Tissamaharama,2016,12,45.0,45.0,47.680285,1,0.127758,0.734159,0.384615,MODERATE,64.303143,Medium
Tissamaharama,2016,13,45.0,45.0,48.404019,1,0.127758,0.745303,0.384615,MODERATE,63.857394,Medium
Tissamaharama,2016,14,45.0,45.0,48.880999,1,0.127758,0.752647,0.384615,MODERATE,63.563621,Medium
Tissamaharama,2016,15,45.0,45.0,49.206783,1,0.127758,0.757663,0.384615,MODERATE,63.36297,Medium
Tissamaharama,2016,16,47.5,47.5,48.546775,1,0.137378,0.747501,0.434295,MODERATE,64.34669,Medium
Tissamaharama,2016,17,47.5,47.5,52.392241,1,0.137378,0.806711,0.434295,MODERATE,61.978262,Medium
Tissamaharama,2016,18,50.0,50.0,52.636059,1,0.146998,0.810466,0.46855,MODERATE,62.405313,Medium
Tissamaharama,2016,19,52.5,52.5,50.964649,1,0.156619,0.78473,0.489383,MODERATE,64.011955,Medium
Tissamaharama,2016,20,52.5,52.5,51.125491,1,0.156619,0.787207,0.489383,MODERATE,63.912893,Medium
Tissamaharama,2016,21,52.5,52.5,50.721642,1,0.156619,0.780988,0.489383,MODERATE,64.161624,Medium
Tissamaharama,2016,22,52.5,52.5,50.577091,1,0.156619,0.778763,0.489383,MODERATE,64.250653,Medium
Tissamaharama,2016,23,52.5,52.5,51.480678,1,0.156619,0.792676,0.489383,MODERATE,63.694132,Medium
Tissamaharama,2016,24,52.5,52.5,51.075403,1,0.156619,0.786435,0.489383,MODERATE,63.943742,Medium
Tissamaharama,2016,25,45.0,45.0,52.782679,1,0.127758,0.812723,0.384615,MODERATE,61.160571,Medium
Tissamaharama,2016,26,45.0,45.0,51.32404,1,0.127758,0.790264,0.384615,MODERATE,62.058949,Medium
Tissamaharama,2016,27,45.0,45.0,51.061201,1,0.127758,0.786217,0.384615,MODERATE,62.220831,Medium
Tissamaharama,2016,28,45.0,45.0,47.904634,1,0.127758,0.737613,0.384615,MODERATE,64.164966,Medium
Tissamaharama,2016,29,45.0,45.0,47.927587,1,0.127758,0.737967,0.384615,MODERATE,64.150829,Medium
Tissamaharama,2016,30,56.487,56.487,47.530242,1,0.171961,0.731849,0.521835,MODERATE,67.04776,Medium
Tissamaharama,2016,31,57.421818,57.421818,47.241898,1,0.175559,0.727409,0.534856,MODERATE,67.44119,Medium
Tissamaharama,2016,32,58.207273,58.207273,47.931896,1,0.178581,0.738033,0.549279,MODERATE,67.197571,Medium
Tissamaharama,2016,33,58.34,58.34,47.95759,1,0.179092,0.738429,0.553686,MODERATE,67.212392,Medium
Tissamaharama,2016,34,55.987121,55.987121,46.053871,1,0.170038,0.709116,0.511218,MODERATE,67.841644,Medium
Tissamaharama,2016,35,50.623,50.623,49.561663,1,0.149396,0.763127,0.477564,MODERATE,64.44268,Medium
Tissamaharama,2016,36,50.531667,50.531667,48.929404,1,0.149044,0.753392,0.47516,MODERATE,64.811002,Medium
Tissamaharama,2016,37,48.928333,48.928333,48.073377,1,0.142875,0.740212,0.447917,MODERATE,64.968041,Medium
Tissamaharama,2016,38,49.168833,49.168833,48.688908,1,0.1438,0.749689,0.457933,MODERATE,64.644463,Medium
Tissamaharama,2016,39,50.355833,50.355833,48.161409,1,0.148368,0.741567,0.471554,MODERATE,65.243414,Medium
Tissamaharama,2016,40,64.704308,64.704308,49.012869,1,0.203583,0.754677,0.627404,MODERATE,68.031884,Medium
Tissamaharama,2016,41,66.7218,66.7218,53.96399,1,0.211346,0.830912,0.655048,STRONG,65.448295,Medium
Tissamaharama,2016,42,66.931039,66.931039,54.011513,1,0.212151,0.831644,0.659455,STRONG,65.467336,Medium
Tissamaharama,2016,43,67.296528,67.296528,53.76978,1,0.213558,0.827922,0.665865,STRONG,65.700607,Medium
Tissamaharama,2016,44,68.519444,68.519444,53.491043,1,0.218264,0.82363,0.674679,STRONG,66.154638,Medium
Tissamaharama,2016,45,69.839306,69.839306,53.49309,1,0.223343,0.823662,0.680689,STRONG,66.458116,Medium
Tissamaharama,2016,46,68.230606,68.230606,53.523334,1,0.217152,0.824127,0.673077,STRONG,66.06806,Medium
Tissamaharama,2016,47,55.503333,55.503333,53.301783,1,0.168176,0.820716,0.503205,MODERATE,63.265944,Medium
Tissamaharama,2016,48,56.653333,56.653333,52.792462,1,0.172601,0.812874,0.524439,MODERATE,63.845156,Medium
Tissamaharama,2016,49,57.958333,57.958333,52.60753,1,0.177623,0.810026,0.543069,MODERATE,64.260365,Medium
Tissamaharama,2016,50,58.260417,58.260417,52.692276,1,0.178786,0.811331,0.551482,MODERATE,64.277917,Medium
Tissamaharama,2016,51,61.547143,61.547143,41.602088,1,0.191433,0.64057,0.582332,MODERATE,71.867244,High
Tissamaharama,2016,52,61.547143,61.547143,42.987329,1,0.191433,0.661899,0.582332,MODERATE,71.014072,High
Tissamaharama,2017,1,66.563846,66.563846,45.249464,1,0.210738,0.69673,0.653245,STRONG,70.779114,High
Tissamaharama,2017,2,78.316444,78.316444,64.945456,1,0.255964,1.0,0.722356,STRONG,58.638146,Medium
Tissamaharama,2017,3,62.088667,62.088667,36.771389,1,0.193517,0.566189,0.592548,MODERATE,74.96751,High
Tissamaharama,2017,4,62.027778,62.027778,36.422293,1,0.193283,0.560814,0.591346,MODERATE,75.16846,High
Tissamaharama,2017,5,59.633333,59.633333,36.884363,1,0.184069,0.567928,0.563301,MODERATE,74.331022,High
Tissamaharama,2017,6,57.115556,57.115556,32.336221,1,0.17438,0.497898,0.531651,MODERATE,76.550906,High
Tissamaharama,2017,7,12.8,12.8,35.080362,1,0.003848,0.540151,0.00621,WEAK,64.628872,Medium
Tissamaharama,2017,8,12.8,12.8,37.500691,1,0.003848,0.577418,0.00621,WEAK,63.138188,Medium
Tissamaharama,2017,9,12.8,12.8,36.209532,1,0.003848,0.557538,0.00621,WEAK,63.933414,Medium
Tissamaharama,2017,10,12.8,12.8,38.221742,1,0.003848,0.588521,0.00621,WEAK,62.694091,Medium
Tissamaharama,2017,11,12.8,12.8,42.239152,1,0.003848,0.650379,0.00621,WEAK,60.219763,Medium
Tissamaharama,2017,12,12.8,12.8,47.680285,1,0.003848,0.734159,0.00621,WEAK,56.868561,Medium
Tissamaharama,2017,13,12.8,12.8,48.404019,1,0.003848,0.745303,0.00621,WEAK,56.422812,Medium
Tissamaharama,2017,14,12.8,12.8,48.880999,1,0.003848,0.752647,0.00621,WEAK,56.12904,Medium
Tissamaharama,2017,15,11.8,11.8,49.206783,1,0.0,0.757663,0.001402,WEAK,55.697501,Medium
Tissamaharama,2017,16,11.8,11.8,48.546775,1,0.0,0.747501,0.001402,WEAK,56.104001,Medium
Tissamaharama,2017,17,11.8,11.8,52.392241,1,0.0,0.806711,0.001402,WEAK,53.735573,Medium
Tissamaharama,2017,18,11.8,11.8,52.636059,1,0.0,0.810466,0.001402,WEAK,53.585405,Medium
Tissamaharama,2017,19,11.8,11.8,50.964649,1,0.0,0.78473,0.001402,WEAK,54.614829,Medium
Tissamaharama,2017,20,11.8,11.8,51.125491,1,0.0,0.787207,0.001402,WEAK,54.515766,Medium
Tissamaharama,2017,21,12.6,12.6,50.721642,1,0.003079,0.780988,0.003606,WEAK,54.949207,Medium
Tissamaharama,2017,22,12.6,12.6,50.577091,1,0.003079,0.778763,0.003606,WEAK,55.038237,Medium
Tissamaharama,2017,23,12.6,12.6,51.480678,1,0.003079,0.792676,0.003606,WEAK,54.481716,Medium
Tissamaharama,2017,24,12.6,12.6,51.075403,1,0.003079,0.786435,0.003606,WEAK,54.731326,Medium
Tissamaharama,2017,25,12.6,12.6,52.782679,1,0.003079,0.812723,0.003606,WEAK,53.679812,Medium
Tissamaharama,2017,26,48.965333,48.965333,51.32404,1,0.143017,0.790264,0.450321,MODERATE,62.974495,Medium
Tissamaharama,2017,27,49.613,49.613,51.061201,1,0.145509,0.786217,0.464343,MODERATE,63.285916,Medium
Tissamaharama,2017,28,55.744242,55.744242,47.904634,1,0.169103,0.737613,0.509215,MODERATE,66.645678,Medium
Tissamaharama,2017,29,55.626061,55.626061,47.927587,1,0.168648,0.737967,0.504808,MODERATE,66.604255,Medium
Tissamaharama,2017,30,56.487,56.487,47.530242,1,0.171961,0.731849,0.521835,MODERATE,67.04776,Medium
Tissamaharama,2017,31,57.421818,57.421818,47.241898,1,0.175559,0.727409,0.534856,MODERATE,67.44119,Medium
Tissamaharama,2017,32,58.207273,58.207273,47.931896,1,0.178581,0.738033,0.549279,MODERATE,67.197571,Medium
Tissamaharama,2017,33,58.34,58.34,47.95759,1,0.179092,0.738429,0.553686,MODERATE,67.212392,Medium
Tissamaharama,2017,34,55.987121,55.987121,46.053871,1,0.170038,0.709116,0.511218,MODERATE,67.841644,Medium
Tissamaharama,2017,35,50.623,50.623,49.561663,1,0.149396,0.763127,0.477564,MODERATE,64.44268,Medium
Tissamaharama,2017,36,50.531667,50.531667,48.929404,1,0.149044,0.753392,0.47516,MODERATE,64.811002,Medium
Tissamaharama,2017,37,48.928333,48.928333,48.073377,1,0.142875,0.740212,0.447917,MODERATE,64.968041,Medium
Tissamaharama,2017,38,49.168833,49.168833,48.688908,1,0.1438,0.749689,0.457933,MODERATE,64.644463,Medium
Tissamaharama,2017,39,50.355833,50.355833,48.161409,1,0.148368,0.741567,0.471554,MODERATE,65.243414,Medium
Tissamaharama,2017,40,64.704308,64.704308,49.012869,1,0.203583,0.754677,0.627404,MODERATE,68.031884,Medium
Tissamaharama,2017,41,66.7218,66.7218,53.96399,1,0.211346,0.830912,0.655048,STRONG,65.448295,Medium
Tissamaharama,2017,42,66.931039,66.931039,54.011513,1,0.212151,0.831644,0.659455,STRONG,65.467336,Medium
Tissamaharama,2017,43,67.296528,67.296528,53.76978,1,0.213558,0.827922,0.665865,STRONG,65.700607,Medium
Tissamaharama,2017,44,68.519444,68.519444,53.491043,1,0.218264,0.82363,0.674679,STRONG,66.154638,Medium
Tissamaharama,2017,45,69.839306,69.839306,53.49309,1,0.223343,0.823662,0.680689,STRONG,66.458116,Medium
Tissamaharama,2017,46,68.230606,68.230606,53.523334,1,0.217152,0.824127,0.673077,STRONG,66.06806,Medium
Tissamaharama,2017,47,55.503333,55.503333,53.301783,1,0.168176,0.820716,0.503205,MODERATE,63.265944,Medium
Tissamaharama,2017,48,56.653333,56.653333,52.792462,1,0.172601,0.812874,0.524439,MODERATE,63.845156,Medium
Tissamaharama,2017,49,57.958333,57.958333,52.60753,1,0.177623,0.810026,0.543069,MODERATE,64.260365,Medium
Tissamaharama,2017,50,58.260417,58.260417,52.692276,1,0.178786,0.811331,0.551482,MODERATE,64.277917,Medium
Tissamaharama,2017,51,61.547143,61.547143,41.602088,1,0.191433,0.64057,0.582332,MODERATE,71.867244,High
Tissamaharama,2017,52,56.083333,56.083333,42.987329,1,0.170408,0.661899,0.519431,MODERATE,69.752546,Medium
Tissamaharama,2018,1,53.333333,53.333333,45.249464,1,0.159826,0.69673,0.494591,MODERATE,67.724352,Medium
Tissamaharama,2018,2,271.666667,271.666667,64.945456,1,1.0,1.0,1.0,STRONG,13.99597,Low
Tissamaharama,2018,3,48.333333,48.333333,36.771389,1,0.140585,0.566189,0.441907,MODERATE,71.791573,High
Tissamaharama,2018,4,51.666667,51.666667,36.422293,1,0.153412,0.560814,0.482572,MODERATE,72.776207,High
Tissamaharama,2018,5,43.333333,43.333333,36.884363,1,0.121344,0.567928,0.358173,MODERATE,70.567554,High
Tissamaharama,2018,6,46.666667,46.666667,32.336221,1,0.134171,0.497898,0.424479,MODERATE,74.138387,High
Tissamaharama,2018,7,45.0,45.0,35.080362,1,0.127758,0.540151,0.384615,MODERATE,72.063454,High
Tissamaharama,2018,8,46.666667,46.666667,37.500691,1,0.134171,0.577418,0.424479,MODERATE,70.957582,High
Tissamaharama,2018,9,48.333333,48.333333,36.209532,1,0.140585,0.557538,0.441907,MODERATE,72.137622,High
Tissamaharama,2018,10,48.333333,48.333333,38.221742,1,0.140585,0.588521,0.441907,MODERATE,70.898298,High
Tissamaharama,2018,11,68.333333,68.333333,42.239152,1,0.217547,0.650379,0.673878,STRONG,73.041723,High
Tissamaharama,2018,12,65.0,65.0,47.680285,1,0.20472,0.734159,0.63121,MODERATE,68.920895,Medium
Tissamaharama,2018,13,71.666667,71.666667,48.404019,1,0.230375,0.745303,0.694511,STRONG,70.014397,High
Tissamaharama,2018,14,75.0,75.0,48.880999,1,0.243202,0.752647,0.714143,STRONG,69.297994,Medium
Tissamaharama,2018,15,75.0,75.0,49.206783,1,0.243202,0.757663,0.714143,STRONG,69.097343,Medium
Tissamaharama,2018,16,75.0,75.0,48.546775,1,0.243202,0.747501,0.714143,STRONG,69.503843,Medium
Tissamaharama,2018,17,75.0,75.0,52.392241,1,0.243202,0.806711,0.714143,STRONG,67.135415,Medium
Tissamaharama,2018,18,59.3125,59.3125,52.636059,1,0.182834,0.810466,0.559095,MODERATE,64.555454,Medium
Tissamaharama,2018,19,59.628333,59.628333,50.964649,1,0.18405,0.78473,0.5623,MODERATE,65.657799,Medium
Tissamaharama,2018,20,60.02119,60.02119,51.125491,1,0.185561,0.787207,0.568309,MODERATE,65.649443,Medium
Tissamaharama,2018,21,60.461491,60.461491,50.721642,1,0.187256,0.780988,0.572716,MODERATE,65.999834,Medium
Tissamaharama,2018,22,60.476553,60.476553,50.577091,1,0.187314,0.778763,0.573518,MODERATE,66.092341,Medium
Tissamaharama,2018,23,54.179106,54.179106,51.480678,1,0.16308,0.792676,0.498197,MODERATE,64.081817,Medium
Tissamaharama,2018,24,43.771212,43.771212,51.075403,1,0.123029,0.786435,0.364784,MODERATE,61.928373,Medium
Tissamaharama,2018,25,45.373939,45.373939,52.782679,1,0.129197,0.812723,0.398438,MODERATE,61.246909,Medium
Tissamaharama,2018,26,48.965333,48.965333,51.32404,1,0.143017,0.790264,0.450321,MODERATE,62.974495,Medium
Tissamaharama,2018,27,49.613,49.613,51.061201,1,0.145509,0.786217,0.464343,MODERATE,63.285916,Medium
Tissamaharama,2018,28,55.744242,55.744242,47.904634,1,0.169103,0.737613,0.509215,MODERATE,66.645678,Medium
Tissamaharama,2018,29,55.626061,55.626061,47.927587,1,0.168648,0.737967,0.504808,MODERATE,66.604255,Medium
Tissamaharama,2018,30,56.487,56.487,47.530242,1,0.171961,0.731849,0.521835,MODERATE,67.04776,Medium
Tissamaharama,2018,31,57.421818,57.421818,47.241898,1,0.175559,0.727409,0.534856,MODERATE,67.44119,Medium
Tissamaharama,2018,32,58.207273,58.207273,47.931896,1,0.178581,0.738033,0.549279,MODERATE,67.197571,Medium
Tissamaharama,2018,33,58.34,58.34,47.95759,1,0.179092,0.738429,0.553686,MODERATE,67.212392,Medium
Tissamaharama,2018,34,55.987121,55.987121,46.053871,1,0.170038,0.709116,0.511218,MODERATE,67.841644,Medium
Tissamaharama,2018,35,50.623,50.623,49.561663,1,0.149396,0.763127,0.477564,MODERATE,64.44268,Medium
Tissamaharama,2018,36,50.531667,50.531667,48.929404,1,0.149044,0.753392,0.47516,MODERATE,64.811002,Medium
Tissamaharama,2018,37,48.928333,48.928333,48.073377,1,0.142875,0.740212,0.447917,MODERATE,64.968041,Medium
Tissamaharama,2018,38,49.168833,49.168833,48.688908,1,0.1438,0.749689,0.457933,MODERATE,64.644463,Medium
Tissamaharama,2018,39,50.355833,50.355833,48.161409,1,0.148368,0.741567,0.471554,MODERATE,65.243414,Medium
Tissamaharama,2018,40,64.704308,64.704308,49.012869,1,0.203583,0.754677,0.627404,MODERATE,68.031884,Medium
Tissamaharama,2018,41,66.7218,66.7218,53.96399,1,0.211346,0.830912,0.655048,STRONG,65.448295,Medium
Tissamaharama,2018,42,66.931039,66.931039,54.011513,1,0.212151,0.831644,0.659455,STRONG,65.467336,Medium
Tissamaharama,2018,43,67.296528,67.296528,53.76978,1,0.213558,0.827922,0.665865,STRONG,65.700607,Medium
Tissamaharama,2018,44,68.519444,68.519444,53.491043,1,0.218264,0.82363,0.674679,STRONG,66.154638,Medium
Tissamaharama,2018,45,69.839306,69.839306,53.49309,1,0.223343,0.823662,0.680689,STRONG,66.458116,Medium
Tissamaharama,2018,46,68.230606,68.230606,53.523334,1,0.217152,0.824127,0.673077,STRONG,66.06806,Medium
Tissamaharama,2018,47,55.503333,55.503333,53.301783,1,0.168176,0.820716,0.503205,MODERATE,63.265944,Medium
Tissamaharama,2018,48,56.653333,56.653333,52.792462,1,0.172601,0.812874,0.524439,MODERATE,63.845156,Medium
Tissamaharama,2018,49,57.958333,57.958333,52.60753,1,0.177623,0.810026,0.543069,MODERATE,64.260365,Medium
Tissamaharama,2018,50,58.260417,58.260417,52.692276,1,0.178786,0.811331,0.551482,MODERATE,64.277917,Medium
Tissamaharama,2018,51,61.547143,61.547143,41.602088,1,0.191433,0.64057,0.582332,MODERATE,71.867244,High
Tissamaharama,2018,52,56.083333,56.083333,42.987329,1,0.170408,0.661899,0.519431,MODERATE,69.752546,Medium
Tissamaharama,2019,1,66.563846,66.563846,45.249464,1,0.210738,0.69673,0.652444,STRONG,70.779114,High
Tissamaharama,2019,2,78.316444,78.316444,64.945456,1,0.255964,1.0,0.722356,STRONG,58.638146,Medium
Tissamaharama,2019,3,62.088667,62.088667,36.771389,1,0.193517,0.566189,0.592548,MODERATE,74.96751,High
Tissamaharama,2019,4,62.027778,62.027778,36.422293,1,0.193283,0.560814,0.591346,MODERATE,75.16846,High
Tissamaharama,2019,5,59.633333,59.633333,36.884363,1,0.184069,0.567928,0.563301,MODERATE,74.331022,High
Tissamaharama,2019,6,57.115556,57.115556,32.336221,1,0.17438,0.497898,0.531651,MODERATE,76.550906,High
Tissamaharama,2019,7,54.825,54.825,35.080362,1,0.165566,0.540151,0.500601,MODERATE,74.331925,High
Tissamaharama,2019,8,56.031111,56.031111,37.500691,1,0.170207,0.577418,0.517829,MODERATE,73.119717,High
Tissamaharama,2019,9,55.158631,55.158631,36.209532,1,0.16685,0.557538,0.501402,MODERATE,73.713499,High
Tissamaharama,2019,10,55.377113,55.377113,38.221742,1,0.16769,0.588521,0.502204,MODERATE,72.52462,High
Tissamaharama,2019,11,59.857292,59.857292,42.239152,1,0.184931,0.650379,0.566707,MODERATE,71.08471,High
Tissamaharama,2019,12,60.006042,60.006042,47.680285,1,0.185503,0.734159,0.567508,MODERATE,67.767852,Medium
Tissamaharama,2019,13,45.0,45.0,48.404019,1,0.127758,0.745303,0.384615,MODERATE,63.857394,Medium
Tissamaharama,2019,14,45.0,45.0,48.880999,1,0.127758,0.752647,0.384615,MODERATE,63.563621,Medium
Tissamaharama,2019,15,45.0,45.0,49.206783,1,0.127758,0.757663,0.384615,MODERATE,63.36297,Medium
Tissamaharama,2019,16,45.0,45.0,48.546775,1,0.127758,0.747501,0.384615,MODERATE,63.76947,Medium
Tissamaharama,2019,17,45.0,45.0,52.392241,1,0.127758,0.806711,0.384615,MODERATE,61.401042,Medium
Tissamaharama,2019,18,45.0,45.0,52.636059,1,0.127758,0.810466,0.384615,MODERATE,61.250875,Medium
Tissamaharama,2019,19,45.0,45.0,50.964649,1,0.127758,0.78473,0.384615,MODERATE,62.280298,Medium
Tissamaharama,2019,20,45.5,45.5,51.125491,1,0.129682,0.787207,0.401242,MODERATE,62.296679,Medium
Tissamaharama,2019,21,46.0,46.0,50.721642,1,0.131606,0.780988,0.411458,MODERATE,62.660854,Medium
Tissamaharama,2019,22,46.5,46.5,50.577091,1,0.13353,0.778763,0.421474,MODERATE,62.865327,Medium
Tissamaharama,2019,23,54.179106,54.179106,51.480678,1,0.16308,0.792676,0.498197,MODERATE,64.081817,Medium
Tissamaharama,2019,24,43.771212,43.771212,51.075403,1,0.123029,0.786435,0.364784,MODERATE,61.928373,Medium
Tissamaharama,2019,25,45.373939,45.373939,52.782679,1,0.129197,0.812723,0.398438,MODERATE,61.246909,Medium
Tissamaharama,2019,26,48.965333,48.965333,51.32404,1,0.143017,0.790264,0.450321,MODERATE,62.974495,Medium
Tissamaharama,2019,27,49.613,49.613,51.061201,1,0.145509,0.786217,0.464343,MODERATE,63.285916,Medium
Tissamaharama,2019,28,55.744242,55.744242,47.904634,1,0.169103,0.737613,0.509215,MODERATE,66.645678,Medium
