Location,WeekNum,avg_price,median_price,std_price,years_count,avg_norm,risk_norm,HighPriceScore,Label,conf_score,Confidence
Embilipitiya,20,106.77777777777779,127.5,37.65482442488791,5,0.010928961748551179,0.0074909058922328535,0.25632399483835516,WEAK,0.4293689559574569,Medium
Embilipitiya,21,106.80555555555557,127.5,37.62684309090592,5,0.01113913408986953,0.007379429653043164,0.25650949315414134,WEAK,0.4294081962400212,Medium
Embilipitiya,22,105.33333333333334,127.5,35.80231215376397,5,0.0,0.00011058938657373745,0.24997235265335657,WEAK,0.43196687016052526,Medium
Embilipitiya,23,105.36111111111111,127.5,35.77455342613666,5,0.00021017234131824434,0.0,0.25015762925598867,WEAK,0.43200579826582647,Medium
Embilipitiya,24,108.38888888888889,127.5,38.58332333413197,5,0.023118957545012038,0.011189999243567483,0.26454171834786716,WEAK,0.42806685364944086,Medium
Embilipitiya,25,108.41666666666666,127.5,38.55506523863701,5,0.023329129886330284,0.0110774204003119,0.26472749231466974,WEAK,0.42810648205502944,Medium
Embilipitiya,26,108.44444444444443,127.5,38.52688655542154,5,0.023539302227648527,0.010965157931617581,0.264913187187832,WEAK,0.4281459990949381,Medium
Embilipitiya,27,108.47222222222221,127.5,38.49878745885991,5,0.02374947456896688,0.010853212532183274,0.2650988027936793,WEAK,0.4281854045246288,Medium
Embilipitiya,28,109.5,127.5,39.6232255123179,5,0.031525851197743746,0.015332917662823142,0.269811158982602,MODERATE,0.42660852234409846,Medium
Embilipitiya,29,109.5,127.5,39.6232255123179,5,0.031525851197743746,0.015332917662823142,0.269811158982602,MODERATE,0.42660852234409846,Medium
Embilipitiya,30,109.0,125.0,39.354161152284775,5,0.027742749054014488,0.01426097867035844,0.2672418171229213,WEAK,0.426985851084839,Medium
Embilipitiya,31,109.0,125.0,39.354161152284775,5,0.027742749054014488,0.01426097867035844,0.2672418171229213,WEAK,0.426985851084839,Medium
Embilipitiya,32,109.0,125.0,39.354161152284775,5,0.027742749054014488,0.01426097867035844,0.2672418171229213,WEAK,0.426985851084839,Medium
Embilipitiya,33,110.0,130.0,39.92179855667828,5,0.03530895334147301,0.016522417782085987,0.27235111056058325,MODERATE,0.42618981140507367,Medium
Embilipitiya,34,110.0,130.0,39.92179855667828,5,0.03530895334147301,0.016522417782085987,0.27235111056058325,MODERATE,0.42618981140507367,Medium
Embilipitiya,35,110.0,130.0,39.92179855667828,5,0.03530895334147301,0.016522417782085987,0.27235111056058325,MODERATE,0.42618981140507367,Medium
Embilipitiya,36,110.0,130.0,39.92179855667828,5,0.03530895334147301,0.016522417782085987,0.27235111056058325,MODERATE,0.42618981140507367,Medium
Embilipitiya,37,110.0,130.0,39.92179855667828,5,0.03530895334147301,0.016522417782085987,0.27235111056058325,MODERATE,0.42618981140507367,Medium
Embilipitiya,38,110.0,130.0,39.92179855667828,5,0.03530895334147301,0.016522417782085987,0.27235111056058325,MODERATE,0.42618981140507367,Medium
Embilipitiya,39,110.0,130.0,39.92179855667828,5,0.03530895334147301,0.016522417782085987,0.27235111056058325,MODERATE,0.42618981140507367,Medium
Embilipitiya,40,110.0,130.0,39.92179855667828,5,0.03530895334147301,0.016522417782085987,0.27235111056058325,MODERATE,0.42618981140507367,Medium
Embilipitiya,41,110.0,130.0,39.92179855667828,5,0.03530895334147301,0.016522417782085987,0.27235111056058325,MODERATE,0.42618981140507367,Medium
Embilipitiya,42,110.0,130.0,39.92179855667828,5,0.03530895334147301,0.016522417782085987,0.27235111056058325,MODERATE,0.42618981140507367,Medium
